País de origen	Nationality	País de nacimiento	Five-year age group	Sex	Period	Total
Senegal	Spanish 	Spain	Total	Males	2009	15
Senegal	Spanish 	Spain	Total	Males	2008	22
Senegal	Spanish 	Spain	Total	Females	2019	24
Senegal	Spanish 	Spain	Total	Females	2018	13
Senegal	Spanish 	Spain	Total	Females	2017	15
Senegal	Spanish 	Spain	Total	Females	2016	23
Senegal	Spanish 	Spain	Total	Females	2015	15
Senegal	Spanish 	Spain	Total	Females	2014	26
Senegal	Spanish 	Spain	Total	Females	2013	17
Senegal	Spanish 	Spain	Total	Females	2012	27
Senegal	Spanish 	Spain	Total	Females	2011	14
Senegal	Spanish 	Spain	Total	Females	2010	9
Senegal	Spanish 	Spain	Total	Females	2009	20
Senegal	Spanish 	Spain	Total	Females	2008	17
Senegal	Spanish 	País de origen	Total	Males	2019	142
Senegal	Spanish 	País de origen	Total	Males	2018	159
Senegal	Spanish 	País de origen	Total	Males	2017	117
Senegal	Spanish 	País de origen	Total	Males	2016	96
Senegal	Spanish 	País de origen	Total	Males	2015	44
Senegal	Spanish 	País de origen	Total	Males	2014	31
Senegal	Spanish 	País de origen	Total	Males	2013	19
Senegal	Spanish 	País de origen	Total	Males	2012	30
Senegal	Spanish 	País de origen	Total	Males	2011	28
Senegal	Spanish 	País de origen	Total	Males	2010	8
Senegal	Spanish 	País de origen	Total	Males	2009	9
Senegal	Spanish 	País de origen	Total	Males	2008	22
Senegal	Spanish 	País de origen	Total	Females	2019	100
Senegal	Spanish 	País de origen	Total	Females	2018	91
Senegal	Spanish 	País de origen	Total	Females	2017	52
Senegal	Spanish 	País de origen	Total	Females	2016	77
Senegal	Spanish 	País de origen	Total	Females	2015	25
Senegal	Spanish 	País de origen	Total	Females	2014	15
Senegal	Spanish 	País de origen	Total	Females	2013	25
Senegal	Spanish 	País de origen	Total	Females	2012	8
Senegal	Spanish 	País de origen	Total	Females	2011	16
Senegal	Spanish 	País de origen	Total	Females	2010	3
Senegal	Spanish 	País de origen	Total	Females	2009	8
Senegal	Spanish 	País de origen	Total	Females	2008	12
Senegal	Spanish 	Otros	Total	Males	2019	6
Senegal	Spanish 	Otros	Total	Males	2018	2
Senegal	Spanish 	Otros	Total	Males	2017	3
Senegal	Spanish 	Otros	Total	Males	2016	6
Senegal	Spanish 	Otros	Total	Males	2015	3
Senegal	Spanish 	Otros	Total	Males	2014	4
Senegal	Spanish 	Otros	Total	Males	2013	4
Senegal	Spanish 	Otros	Total	Males	2012	2
Senegal	Spanish 	Otros	Total	Males	2011	5
Senegal	Spanish 	Otros	Total	Males	2010	2
Senegal	Spanish 	Otros	Total	Males	2009	3
Senegal	Spanish 	Otros	Total	Males	2008	1
Senegal	Spanish 	Otros	Total	Females	2019	3
Senegal	Spanish 	Otros	Total	Females	2018	3
Senegal	Spanish 	Otros	Total	Females	2017	3
Senegal	Spanish 	Otros	Total	Females	2016	3
Senegal	Spanish 	Otros	Total	Females	2015	2
Senegal	Spanish 	Otros	Total	Females	2014	3
Senegal	Spanish 	Otros	Total	Females	2013	2
Senegal	Spanish 	Otros	Total	Females	2012	3
Senegal	Spanish 	Otros	Total	Females	2011	3
Senegal	Spanish 	Otros	Total	Females	2010	1
Senegal	Spanish 	Otros	Total	Females	2009	""
Senegal	Spanish 	Otros	Total	Females	2008	0
Senegal	Extranjera	Spain	Total	Males	2019	18
Senegal	Extranjera	Spain	Total	Males	2018	11
Senegal	Extranjera	Spain	Total	Males	2017	14
Senegal	Extranjera	Spain	Total	Males	2016	41
Senegal	Extranjera	Spain	Total	Males	2015	48
Senegal	Extranjera	Spain	Total	Males	2014	41
Senegal	Extranjera	Spain	Total	Males	2013	52
Senegal	Extranjera	Spain	Total	Males	2012	36
Senegal	Extranjera	Spain	Total	Males	2011	34
Senegal	Extranjera	Spain	Total	Males	2010	37
Senegal	Extranjera	Spain	Total	Males	2009	50
Senegal	Extranjera	Spain	Total	Males	2008	46
Senegal	Extranjera	Spain	Total	Females	2019	8
Senegal	Extranjera	Spain	Total	Females	2018	4
Senegal	Extranjera	Spain	Total	Females	2017	21
Senegal	Extranjera	Spain	Total	Females	2016	34
Senegal	Extranjera	Spain	Total	Females	2015	39
Senegal	Extranjera	Spain	Total	Females	2014	26
Senegal	Extranjera	Spain	Total	Females	2013	38
Senegal	Extranjera	Spain	Total	Females	2012	14
Senegal	Extranjera	Spain	Total	Females	2011	30
Senegal	Extranjera	Spain	Total	Females	2010	30
Senegal	Extranjera	Spain	Total	Females	2009	33
Senegal	Extranjera	Spain	Total	Females	2008	30
Senegal	Extranjera	País de origen	Total	Males	2019	6,404
Senegal	Extranjera	País de origen	Total	Males	2018	5,266
Senegal	Extranjera	País de origen	Total	Males	2017	3,055
Senegal	Extranjera	País de origen	Total	Males	2016	2,599
Senegal	Extranjera	País de origen	Total	Males	2015	2,274
Senegal	Extranjera	País de origen	Total	Males	2014	2,032
Senegal	Extranjera	País de origen	Total	Males	2013	2,118
Senegal	Extranjera	País de origen	Total	Males	2012	2,030
Senegal	Extranjera	País de origen	Total	Males	2011	2,556
Senegal	Extranjera	País de origen	Total	Males	2010	2,807
Senegal	Extranjera	País de origen	Total	Males	2009	5,769
Senegal	Extranjera	País de origen	Total	Males	2008	8,589
Senegal	Extranjera	País de origen	Total	Females	2019	1,204
Senegal	Extranjera	País de origen	Total	Females	2018	1,181
Senegal	Extranjera	País de origen	Total	Females	2017	1,033
Senegal	Extranjera	País de origen	Total	Females	2016	952
Senegal	Extranjera	País de origen	Total	Females	2015	889
Senegal	Extranjera	País de origen	Total	Females	2014	727
Senegal	Extranjera	País de origen	Total	Females	2013	775
Senegal	Extranjera	País de origen	Total	Females	2012	699
Senegal	Extranjera	País de origen	Total	Females	2011	851
Senegal	Extranjera	País de origen	Total	Females	2010	835
Senegal	Extranjera	País de origen	Total	Females	2009	1,206
Senegal	Extranjera	País de origen	Total	Females	2008	1,741
Senegal	Extranjera	Otros	Total	Males	2019	22
Senegal	Extranjera	Otros	Total	Males	2018	25
Senegal	Extranjera	Otros	Total	Males	2017	12
Senegal	Extranjera	Otros	Total	Males	2016	39
Senegal	Extranjera	Otros	Total	Males	2015	37
Senegal	Extranjera	Otros	Total	Males	2014	36
Senegal	Extranjera	Otros	Total	Males	2013	51
Senegal	Extranjera	Otros	Total	Males	2012	35
Senegal	Extranjera	Otros	Total	Males	2011	20
Senegal	Extranjera	Otros	Total	Males	2010	16
Senegal	Extranjera	Otros	Total	Males	2009	23
Senegal	Extranjera	Otros	Total	Males	2008	57
Senegal	Extranjera	Otros	Total	Females	2019	14
Senegal	Extranjera	Otros	Total	Females	2018	15
Senegal	Extranjera	Otros	Total	Females	2017	5
Senegal	Extranjera	Otros	Total	Females	2016	23
Senegal	Extranjera	Otros	Total	Females	2015	21
Senegal	Extranjera	Otros	Total	Females	2014	19
Senegal	Extranjera	Otros	Total	Females	2013	22
Senegal	Extranjera	Otros	Total	Females	2012	14
Senegal	Extranjera	Otros	Total	Females	2011	19
Senegal	Extranjera	Otros	Total	Females	2010	12
Senegal	Extranjera	Otros	Total	Females	2009	6
Senegal	Extranjera	Otros	Total	Females	2008	15
United States of America	Spanish 	Spain	Total	Males	2019	1,397
United States of America	Spanish 	Spain	Total	Males	2018	1,325
United States of America	Spanish 	Spain	Total	Males	2017	1,569
United States of America	Spanish 	Spain	Total	Males	2016	1,172
United States of America	Spanish 	Spain	Total	Males	2015	1,060
United States of America	Spanish 	Spain	Total	Males	2014	784
United States of America	Spanish 	Spain	Total	Males	2013	718
United States of America	Spanish 	Spain	Total	Males	2012	821
United States of America	Spanish 	Spain	Total	Males	2011	796
United States of America	Spanish 	Spain	Total	Males	2010	711
United States of America	Spanish 	Spain	Total	Males	2009	785
United States of America	Spanish 	Spain	Total	Males	2008	731
United States of America	Spanish 	Spain	Total	Females	2019	1,353
United States of America	Spanish 	Spain	Total	Females	2018	1,315
United States of America	Spanish 	Spain	Total	Females	2017	1,291
United States of America	Spanish 	Spain	Total	Females	2016	1,125
United States of America	Spanish 	Spain	Total	Females	2015	1,042
United States of America	Spanish 	Spain	Total	Females	2014	817
United States of America	Spanish 	Spain	Total	Females	2013	695
United States of America	Spanish 	Spain	Total	Females	2012	688
United States of America	Spanish 	Spain	Total	Females	2011	795
United States of America	Spanish 	Spain	Total	Females	2010	681
United States of America	Spanish 	Spain	Total	Females	2009	772
United States of America	Spanish 	Spain	Total	Females	2008	711
United States of America	Spanish 	País de origen	Total	Males	2019	393
United States of America	Spanish 	País de origen	Total	Males	2018	417
United States of America	Spanish 	País de origen	Total	Males	2017	385
United States of America	Spanish 	País de origen	Total	Males	2016	308
United States of America	Spanish 	País de origen	Total	Males	2015	309
United States of America	Spanish 	País de origen	Total	Males	2014	243
United States of America	Spanish 	País de origen	Total	Males	2013	197
United States of America	Spanish 	País de origen	Total	Males	2012	201
United States of America	Spanish 	País de origen	Total	Males	2011	246
United States of America	Spanish 	País de origen	Total	Males	2010	206
United States of America	Spanish 	País de origen	Total	Males	2009	270
United States of America	Spanish 	País de origen	Total	Males	2008	237
United States of America	Spanish 	País de origen	Total	Females	2019	425
United States of America	Spanish 	País de origen	Total	Females	2018	403
United States of America	Spanish 	País de origen	Total	Females	2017	375
United States of America	Spanish 	País de origen	Total	Females	2016	343
United States of America	Spanish 	País de origen	Total	Females	2015	330
United States of America	Spanish 	País de origen	Total	Females	2014	245
United States of America	Spanish 	País de origen	Total	Females	2013	203
United States of America	Spanish 	País de origen	Total	Females	2012	201
United States of America	Spanish 	País de origen	Total	Females	2011	272
United States of America	Spanish 	País de origen	Total	Females	2010	228
United States of America	Spanish 	País de origen	Total	Females	2009	268
United States of America	Spanish 	País de origen	Total	Females	2008	220
United States of America	Spanish 	Otros	Total	Males	2019	564
United States of America	Spanish 	Otros	Total	Males	2018	549
United States of America	Spanish 	Otros	Total	Males	2017	443
United States of America	Spanish 	Otros	Total	Males	2016	311
United States of America	Spanish 	Otros	Total	Males	2015	235
United States of America	Spanish 	Otros	Total	Males	2014	176
United States of America	Spanish 	Otros	Total	Males	2013	145
United States of America	Spanish 	Otros	Total	Males	2012	149
United States of America	Spanish 	Otros	Total	Males	2011	160
United States of America	Spanish 	Otros	Total	Males	2010	145
United States of America	Spanish 	Otros	Total	Males	2009	128
United States of America	Spanish 	Otros	Total	Males	2008	133
United States of America	Spanish 	Otros	Total	Females	2019	618
United States of America	Spanish 	Otros	Total	Females	2018	594
United States of America	Spanish 	Otros	Total	Females	2017	451
United States of America	Spanish 	Otros	Total	Females	2016	317
United States of America	Spanish 	Otros	Total	Females	2015	235
United States of America	Spanish 	Otros	Total	Females	2014	185
United States of America	Spanish 	Otros	Total	Females	2013	149
United States of America	Spanish 	Otros	Total	Females	2012	144
United States of America	Spanish 	Otros	Total	Females	2011	144
United States of America	Spanish 	Otros	Total	Females	2010	155
United States of America	Spanish 	Otros	Total	Females	2009	141
United States of America	Spanish 	Otros	Total	Females	2008	165
United States of America	Extranjera	Spain	Total	Males	2019	45
United States of America	Extranjera	Spain	Total	Males	2018	40
United States of America	Extranjera	Spain	Total	Males	2017	55
United States of America	Extranjera	Spain	Total	Males	2016	53
United States of America	Extranjera	Spain	Total	Males	2015	44
United States of America	Extranjera	Spain	Total	Males	2014	45
United States of America	Extranjera	Spain	Total	Males	2013	45
United States of America	Extranjera	Spain	Total	Males	2012	40
United States of America	Extranjera	Spain	Total	Males	2011	51
United States of America	Extranjera	Spain	Total	Males	2010	45
United States of America	Extranjera	Spain	Total	Males	2009	46
United States of America	Extranjera	Spain	Total	Males	2008	47
United States of America	Extranjera	Spain	Total	Females	2019	48
United States of America	Extranjera	Spain	Total	Females	2018	64
United States of America	Extranjera	Spain	Total	Females	2017	58
United States of America	Extranjera	Spain	Total	Females	2016	58
United States of America	Extranjera	Spain	Total	Females	2015	47
United States of America	Extranjera	Spain	Total	Females	2014	40
United States of America	Extranjera	Spain	Total	Females	2013	47
United States of America	Extranjera	Spain	Total	Females	2012	45
United States of America	Extranjera	Spain	Total	Females	2011	34
United States of America	Extranjera	Spain	Total	Females	2010	47
United States of America	Extranjera	Spain	Total	Females	2009	35
United States of America	Extranjera	Spain	Total	Females	2008	47
United States of America	Extranjera	País de origen	Total	Males	2019	3,346
United States of America	Extranjera	País de origen	Total	Males	2018	2,933
United States of America	Extranjera	País de origen	Total	Males	2017	2,688
United States of America	Extranjera	País de origen	Total	Males	2016	2,130
United States of America	Extranjera	País de origen	Total	Males	2015	2,148
United States of America	Extranjera	País de origen	Total	Males	2014	1,869
United States of America	Extranjera	País de origen	Total	Males	2013	1,993
United States of America	Extranjera	País de origen	Total	Males	2012	1,805
United States of America	Extranjera	País de origen	Total	Males	2011	1,857
United States of America	Extranjera	País de origen	Total	Males	2010	1,264
United States of America	Extranjera	País de origen	Total	Males	2009	1,316
United States of America	Extranjera	País de origen	Total	Males	2008	1,426
United States of America	Extranjera	País de origen	Total	Females	2019	3,870
United States of America	Extranjera	País de origen	Total	Females	2018	3,598
United States of America	Extranjera	País de origen	Total	Females	2017	3,327
United States of America	Extranjera	País de origen	Total	Females	2016	2,572
United States of America	Extranjera	País de origen	Total	Females	2015	2,429
United States of America	Extranjera	País de origen	Total	Females	2014	2,478
United States of America	Extranjera	País de origen	Total	Females	2013	2,646
United States of America	Extranjera	País de origen	Total	Females	2012	2,236
United States of America	Extranjera	País de origen	Total	Females	2011	2,234
United States of America	Extranjera	País de origen	Total	Females	2010	1,588
United States of America	Extranjera	País de origen	Total	Females	2009	1,371
United States of America	Extranjera	País de origen	Total	Females	2008	1,440
United States of America	Extranjera	Otros	Total	Males	2019	1,391
United States of America	Extranjera	Otros	Total	Males	2018	1,206
United States of America	Extranjera	Otros	Total	Males	2017	964
United States of America	Extranjera	Otros	Total	Males	2016	726
United States of America	Extranjera	Otros	Total	Males	2015	613
United States of America	Extranjera	Otros	Total	Males	2014	529
United States of America	Extranjera	Otros	Total	Males	2013	517
United States of America	Extranjera	Otros	Total	Males	2012	507
United States of America	Extranjera	Otros	Total	Males	2011	647
United States of America	Extranjera	Otros	Total	Males	2010	552
United States of America	Extranjera	Otros	Total	Males	2009	601
United States of America	Extranjera	Otros	Total	Males	2008	683
United States of America	Extranjera	Otros	Total	Females	2019	1,582
United States of America	Extranjera	Otros	Total	Females	2018	1,409
United States of America	Extranjera	Otros	Total	Females	2017	1,113
United States of America	Extranjera	Otros	Total	Females	2016	827
United States of America	Extranjera	Otros	Total	Females	2015	678
United States of America	Extranjera	Otros	Total	Females	2014	645
United States of America	Extranjera	Otros	Total	Females	2013	576
United States of America	Extranjera	Otros	Total	Females	2012	654
United States of America	Extranjera	Otros	Total	Females	2011	675
United States of America	Extranjera	Otros	Total	Females	2010	603
United States of America	Extranjera	Otros	Total	Females	2009	612
United States of America	Extranjera	Otros	Total	Females	2008	671
Mexico	Spanish 	Spain	Total	Males	2019	673
Mexico	Spanish 	Spain	Total	Males	2018	610
Mexico	Spanish 	Spain	Total	Males	2017	471
Mexico	Spanish 	Spain	Total	Males	2016	319
Mexico	Spanish 	Spain	Total	Males	2015	302
Mexico	Spanish 	Spain	Total	Males	2014	225
Mexico	Spanish 	Spain	Total	Males	2013	200
Mexico	Spanish 	Spain	Total	Males	2012	206
Mexico	Spanish 	Spain	Total	Males	2011	270
Mexico	Spanish 	Spain	Total	Males	2010	206
Mexico	Spanish 	Spain	Total	Males	2009	183
Mexico	Spanish 	Spain	Total	Males	2008	165
Mexico	Spanish 	Spain	Total	Females	2019	435
Mexico	Spanish 	Spain	Total	Females	2018	389
Mexico	Spanish 	Spain	Total	Females	2017	362
Mexico	Spanish 	Spain	Total	Females	2016	221
Mexico	Spanish 	Spain	Total	Females	2015	196
Mexico	Spanish 	Spain	Total	Females	2014	163
Mexico	Spanish 	Spain	Total	Females	2013	153
Mexico	Spanish 	Spain	Total	Females	2012	149
Mexico	Spanish 	Spain	Total	Females	2011	205
Mexico	Spanish 	Spain	Total	Females	2010	166
Mexico	Spanish 	Spain	Total	Females	2009	173
Mexico	Spanish 	Spain	Total	Females	2008	152
Mexico	Spanish 	País de origen	Total	Males	2019	734
Mexico	Spanish 	País de origen	Total	Males	2018	568
Mexico	Spanish 	País de origen	Total	Males	2017	473
Mexico	Spanish 	País de origen	Total	Males	2016	364
Mexico	Spanish 	País de origen	Total	Males	2015	330
Mexico	Spanish 	País de origen	Total	Males	2014	287
Mexico	Spanish 	País de origen	Total	Males	2013	246
Mexico	Spanish 	País de origen	Total	Males	2012	289
Mexico	Spanish 	País de origen	Total	Males	2011	352
Mexico	Spanish 	País de origen	Total	Males	2010	324
Mexico	Spanish 	País de origen	Total	Males	2009	306
Mexico	Spanish 	País de origen	Total	Males	2008	221
Mexico	Spanish 	País de origen	Total	Females	2019	712
Mexico	Spanish 	País de origen	Total	Females	2018	591
Mexico	Spanish 	País de origen	Total	Females	2017	533
Mexico	Spanish 	País de origen	Total	Females	2016	385
Mexico	Spanish 	País de origen	Total	Females	2015	322
Mexico	Spanish 	País de origen	Total	Females	2014	268
Mexico	Spanish 	País de origen	Total	Females	2013	276
Mexico	Spanish 	País de origen	Total	Females	2012	320
Mexico	Spanish 	País de origen	Total	Females	2011	335
Mexico	Spanish 	País de origen	Total	Females	2010	325
Mexico	Spanish 	País de origen	Total	Females	2009	267
Mexico	Spanish 	País de origen	Total	Females	2008	269
Mexico	Spanish 	Otros	Total	Males	2019	89
Mexico	Spanish 	Otros	Total	Males	2018	65
Mexico	Spanish 	Otros	Total	Males	2017	55
Mexico	Spanish 	Otros	Total	Males	2016	43
Mexico	Spanish 	Otros	Total	Males	2015	35
Mexico	Spanish 	Otros	Total	Males	2014	27
Mexico	Spanish 	Otros	Total	Males	2013	36
Mexico	Spanish 	Otros	Total	Males	2012	31
Mexico	Spanish 	Otros	Total	Males	2011	35
Mexico	Spanish 	Otros	Total	Males	2010	24
Mexico	Spanish 	Otros	Total	Males	2009	12
Mexico	Spanish 	Otros	Total	Males	2008	16
Mexico	Spanish 	Otros	Total	Females	2019	99
Mexico	Spanish 	Otros	Total	Females	2018	75
Mexico	Spanish 	Otros	Total	Females	2017	51
Mexico	Spanish 	Otros	Total	Females	2016	49
Mexico	Spanish 	Otros	Total	Females	2015	39
Mexico	Spanish 	Otros	Total	Females	2014	28
Mexico	Spanish 	Otros	Total	Females	2013	27
Mexico	Spanish 	Otros	Total	Females	2012	34
Mexico	Spanish 	Otros	Total	Females	2011	32
Mexico	Spanish 	Otros	Total	Females	2010	20
Mexico	Spanish 	Otros	Total	Females	2009	10
Mexico	Spanish 	Otros	Total	Females	2008	16
Mexico	Extranjera	Spain	Total	Males	2019	9
